id,Level 2 Disease Group,id,Level 3 Disease Subgroup,id,Level 4 Specific Disorder,Last Updated,Phenotype,Phenotype ID,Test,Test ID
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,11089,Hereditary spastic paraplegia,20/03/18,Impaired temperature sensation,HP:0010829,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,11089,Hereditary spastic paraplegia,20/03/18,Impaired pain sensation,HP:0007328,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,11089,Hereditary spastic paraplegia,20/03/18,Abnormality of central motor conduction,HP:0012079,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,11089,Hereditary spastic paraplegia,20/03/18,Motor axonal neuropathy,HP:0007002,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,11089,Hereditary spastic paraplegia,20/03/18,Demyelinating motor neuropathy,HP:0007220,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,11089,Hereditary spastic paraplegia,20/03/18,Distal peripheral sensory neuropathy,HP:0007067,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,11089,Hereditary spastic paraplegia,20/03/18,Sensory axonal neuropathy,HP:0003390,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,11089,Hereditary spastic paraplegia,20/03/18,Demyelinating sensory neuropathy,HP:0011402,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,11089,Hereditary spastic paraplegia,20/03/18,Mixed demyelinating and axonal polyneuropathy,HP:0007327,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,11089,Hereditary spastic paraplegia,20/03/18,Hypoplasia of the corpus callosum,HP:0002079,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,11089,Hereditary spastic paraplegia,20/03/18,Focal white matter lesions,HP:0007042,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,11089,Hereditary spastic paraplegia,20/03/18,Cerebral atrophy,HP:0002059,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,11089,Hereditary spastic paraplegia,20/03/18,Cerebellar atrophy,HP:0001272,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,11089,Hereditary spastic paraplegia,20/03/18,,,Spastic Paraplegia Assessment,30230.1
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,11089,Hereditary spastic paraplegia,20/03/18,,,General Imaging Diagnostics,33633.1
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,11089,Hereditary spastic paraplegia,20/03/18,,,General Non-imaging Diagnostics,34838.1
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37779,Neurotransmitter disorders,20/03/18,Abnormality of the cerebrospinal fluid,HP:0002921,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37779,Neurotransmitter disorders,20/03/18,Prolactin deficiency,HP:0008202,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37779,Neurotransmitter disorders,20/03/18,Prolactin excess,HP:0000870,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37779,Neurotransmitter disorders,20/03/18,Dyskinesia,HP:0100660,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37779,Neurotransmitter disorders,20/03/18,Dystonia,HP:0001332,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37779,Neurotransmitter disorders,20/03/18,Gait disturbance,HP:0001288,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37779,Neurotransmitter disorders,20/03/18,Hyperkinesis,HP:0002487,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37779,Neurotransmitter disorders,20/03/18,Oculogyric crisis,HP:0010553,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37779,Neurotransmitter disorders,20/03/18,Parkinsonism,HP:0001300,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37779,Neurotransmitter disorders,20/03/18,Generalized hypotonia,HP:0001290,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37779,Neurotransmitter disorders,20/03/18,Microcephaly,HP:0000252,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37779,Neurotransmitter disorders,20/03/18,Intellectual disability,HP:0001249,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37779,Neurotransmitter disorders,20/03/18,Abnormal autonomic nervous system physiology,HP:0012332,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37779,Neurotransmitter disorders,20/03/18,Sleep disturbance,HP:0002360,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37779,Neurotransmitter disorders,20/03/18,Feeding difficulties,HP:0011968,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37779,Neurotransmitter disorders,20/03/18,Bulbar palsy,HP:0001283,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37779,Neurotransmitter disorders,20/03/18,,,CSF tests,30352.2
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37779,Neurotransmitter disorders,20/03/18,,,Hormones (other),33155.1
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37786,Structural basal ganglia disorders,20/03/18,Abnormality of the basal ganglia,HP:0002134,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37786,Structural basal ganglia disorders,20/03/18,Bilateral basal ganglia lesions,HP:0007146,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37786,Structural basal ganglia disorders,20/03/18,Symmetric lesions of the basal ganglia,HP:0007039,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37786,Structural basal ganglia disorders,20/03/18,Small basal ganglia,HP:0012697,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37786,Structural basal ganglia disorders,20/03/18,Basal ganglia calcification,HP:0002135,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37786,Structural basal ganglia disorders,20/03/18,Basal ganglia cysts,HP:0006799,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37786,Structural basal ganglia disorders,20/03/18,Basal ganglia gliosis,HP:0006999,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37786,Structural basal ganglia disorders,20/03/18,Basal ganglia necrosis,HP:0012128,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37786,Structural basal ganglia disorders,20/03/18,Cavitation of the basal ganglia,HP:0007007,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37786,Structural basal ganglia disorders,20/03/18,Abnormality of the globus pallidus,HP:0002453,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37786,Structural basal ganglia disorders,20/03/18,Abnormality of the striatum,HP:0010994,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37786,Structural basal ganglia disorders,20/03/18,Abnormality of the caudate nucleus,HP:0002339,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37786,Structural basal ganglia disorders,20/03/18,Abnormality of the substantia nigra,HP:0045007,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37786,Structural basal ganglia disorders,20/03/18,Iron accumulation in substantia nigra,HP:0012678,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37786,Structural basal ganglia disorders,20/03/18,Abnormality of movement,HP:0100022,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37786,Structural basal ganglia disorders,20/03/18,Dystonia,HP:0001332,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37786,Structural basal ganglia disorders,20/03/18,Microcephaly,HP:0000252,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37786,Structural basal ganglia disorders,20/03/18,Intellectual disability,HP:0001249,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37786,Structural basal ganglia disorders,20/03/18,Feeding difficulties,HP:0011968,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37786,Structural basal ganglia disorders,20/03/18,Bulbar palsy,HP:0001283,,
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37786,Structural basal ganglia disorders,20/03/18,,,General Biopsy,33614.1
10988,Neurology and neurodevelopmental disorders,10989,Motor Disorders of the CNS,37786,Structural basal ganglia disorders,20/03/18,,,Electroretinogram,30291.2
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,Febrile seizures,HP:0002373,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,Focal seizures,HP:0007359,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,Focal seizures without impairment of consciousness or awareness,HP:0002349,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,Focal seizures with impairment of consciousness or awareness,HP:0002384,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,Auditory auras,HP:0011158,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,Epigastric auras,HP:0011159,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,Psychic auras,HP:0011162,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,Vegetative auras,HP:0011164,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,Gustatory auras,HP:0011160,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,Olfactory auras,HP:0011161,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,Somatosensory auras,HP:0011163,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,Visual auras,HP:0011165,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,Generalized seizures,HP:0002197,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,Generalized tonic-clonic seizures,HP:0002069,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,Generalized tonic seizures,HP:0010818,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,Generalized clonic seizures,HP:0011169,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,Generalized myoclonic seizures,HP:0002123,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,Atonic seizures,HP:0010819,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,Absence seizures,HP:0002121,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,EEG abnormality,HP:0002353,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,EEG with focal spikes,HP:0011193,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,EEG with focal spike waves,HP:0011197,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,EEG with focal sharp waves,HP:0011196,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,EEG with focal sharp slow waves,HP:0011195,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,EEG with spike-wave complexes,HP:0010850,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,EEG with polyspike wave complexes,HP:0002392,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,EEG with generalized spikes,HP:0012000,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,EEG with frontal focal spike waves,HP:0012010,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,EEG with frontal focal spikes,HP:0012015,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,EEG with frontal sharp slow waves,HP:0011290,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,EEG with frontal sharp waves,HP:0011294,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,EEG with occipital focal spike waves,HP:0012011,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,EEG with occipital focal spikes,HP:0012016,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,EEG with occipital sharp slow waves,HP:0011287,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,EEG with occipital sharp waves,HP:0011292,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,EEG with temporal focal spike waves,HP:0012013,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,EEG with temporal focal spikes,HP:0012018,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,EEG with temporal sharp slow waves,HP:0011289,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,EEG with temporal sharp waves,HP:0011296,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,EEG with parietal focal spike waves,HP:0012012,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,EEG with parietal focal spikes,HP:0012017,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,EEG with parietal sharp slow waves,HP:0011288,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,EEG with parietal sharp waves,HP:0011295,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,EEG with centrotemporal focal spike waves,HP:0012557,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,EEG with central focal spike waves,HP:0012009,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,EEG with central focal spikes,HP:0012014,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,EEG with central sharp slow waves,HP:0011291,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,EEG with central sharp waves,HP:0011293,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,EEG with multifocal slow activity,HP:0010844,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,Abnormality of neuronal migration,HP:0002269,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,,,Intelligence Quotient Assessment,30224.1
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,,,Performance Intelligence Quotient assessment,30226.1
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,,,General Imaging Diagnostics,33633.1
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11091,Genetic Epilepsies with Febrile Seizures Plus,20/03/18,,,General Non-imaging Diagnostics,34838.1
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11092,Familial Genetic Generalised Epilepsies,20/03/18,Febrile seizures,HP:0002373,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11092,Familial Genetic Generalised Epilepsies,20/03/18,Generalized tonic-clonic seizures,HP:0002069,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11092,Familial Genetic Generalised Epilepsies,20/03/18,Generalized tonic-clonic seizures on awakening,HP:0007193,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11092,Familial Genetic Generalised Epilepsies,20/03/18,Photosensitive tonic-clonic seizures,HP:0007207,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11092,Familial Genetic Generalised Epilepsies,20/03/18,Generalized myoclonic seizures,HP:0002123,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11092,Familial Genetic Generalised Epilepsies,20/03/18,Photomyoclonic seizures,HP:0001327,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11092,Familial Genetic Generalised Epilepsies,20/03/18,Absence seizures,HP:0002121,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11092,Familial Genetic Generalised Epilepsies,20/03/18,Typical absence seizures,HP:0011147,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11092,Familial Genetic Generalised Epilepsies,20/03/18,Atypical absence seizures,HP:0007270,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11092,Familial Genetic Generalised Epilepsies,20/03/18,Absence seizures with special features,HP:0011148,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11092,Familial Genetic Generalised Epilepsies,20/03/18,Absence seizures with eyelid myoclonia,HP:0011149,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11092,Familial Genetic Generalised Epilepsies,20/03/18,Myoclonic absences,HP:0011150,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11092,Familial Genetic Generalised Epilepsies,20/03/18,Atonic seizures,HP:0010819,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11092,Familial Genetic Generalised Epilepsies,20/03/18,Generalized tonic seizures,HP:0010818,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11092,Familial Genetic Generalised Epilepsies,20/03/18,Generalized clonic seizures,HP:0011169,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11092,Familial Genetic Generalised Epilepsies,20/03/18,EEG abnormality,HP:0002353,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11092,Familial Genetic Generalised Epilepsies,20/03/18,EEG with spike-wave complexes,HP:0010850,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11092,Familial Genetic Generalised Epilepsies,20/03/18,EEG with polyspike wave complexes,HP:0002392,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11092,Familial Genetic Generalised Epilepsies,20/03/18,EEG with generalized spikes,HP:0012000,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11092,Familial Genetic Generalised Epilepsies,20/03/18,EEG with generalized epileptiform discharges,HP:0011198,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11092,Familial Genetic Generalised Epilepsies,20/03/18,EEG with hyperventilation-induced epileptiform discharges,HP:0010858,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11092,Familial Genetic Generalised Epilepsies,20/03/18,EEG with hyperventilation-induced generalized epileptiform discharges,HP:0011184,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11092,Familial Genetic Generalised Epilepsies,20/03/18,EEG with photoparoxysmal response,HP:0010852,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11092,Familial Genetic Generalised Epilepsies,20/03/18,,,Intelligence Quotient Assessment,30224.1
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11092,Familial Genetic Generalised Epilepsies,20/03/18,,,Performance Intelligence Quotient assessment,30226.1
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11092,Familial Genetic Generalised Epilepsies,20/03/18,,,General Non-imaging Diagnostics,34838.1
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11092,Familial Genetic Generalised Epilepsies,20/03/18,,,General Imaging Diagnostics,33633.1
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11093,Familial Focal Epilepsies,20/03/18,Febrile seizures,HP:0002373,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11093,Familial Focal Epilepsies,20/03/18,Focal seizures without impairment of consciousness or awareness,HP:0002349,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11093,Familial Focal Epilepsies,20/03/18,Focal seizures with impairment of consciousness or awareness,HP:0002384,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11093,Familial Focal Epilepsies,20/03/18,Auditory auras,HP:0011158,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11093,Familial Focal Epilepsies,20/03/18,Epigastric auras,HP:0011159,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11093,Familial Focal Epilepsies,20/03/18,Psychic auras,HP:0011162,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11093,Familial Focal Epilepsies,20/03/18,Vegetative auras,HP:0011164,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11093,Familial Focal Epilepsies,20/03/18,Gustatory auras,HP:0011160,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11093,Familial Focal Epilepsies,20/03/18,Olfactory auras,HP:0011161,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11093,Familial Focal Epilepsies,20/03/18,Somatosensory auras,HP:0011163,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11093,Familial Focal Epilepsies,20/03/18,Visual auras,HP:0011165,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11093,Familial Focal Epilepsies,20/03/18,Generalized tonic-clonic seizures with focal onset,HP:0007334,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11093,Familial Focal Epilepsies,20/03/18,EEG abnormality,HP:0002353,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11093,Familial Focal Epilepsies,20/03/18,EEG with focal spike waves,HP:0011197,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11093,Familial Focal Epilepsies,20/03/18,EEG with focal sharp waves,HP:0011196,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11093,Familial Focal Epilepsies,20/03/18,EEG with focal sharp slow waves,HP:0011195,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11093,Familial Focal Epilepsies,20/03/18,EEG with focal spikes,HP:0011193,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11093,Familial Focal Epilepsies,20/03/18,EEG with frontal focal spike waves,HP:0012010,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11093,Familial Focal Epilepsies,20/03/18,EEG with frontal focal spikes,HP:0012015,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11093,Familial Focal Epilepsies,20/03/18,EEG with frontal sharp slow waves,HP:0011290,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11093,Familial Focal Epilepsies,20/03/18,EEG with frontal sharp waves,HP:0011294,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11093,Familial Focal Epilepsies,20/03/18,EEG with occipital focal spike waves,HP:0012011,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11093,Familial Focal Epilepsies,20/03/18,EEG with occipital focal spikes,HP:0012016,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11093,Familial Focal Epilepsies,20/03/18,EEG with occipital sharp slow waves,HP:0011287,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11093,Familial Focal Epilepsies,20/03/18,EEG with occipital sharp waves,HP:0011292,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11093,Familial Focal Epilepsies,20/03/18,EEG with temporal focal spike waves,HP:0012013,,
10988,Neurology and neurodevelopmental disorders,10990,Inherited Epilepsy Syndromes,11093,Familial Focal Epilepsies,20/03/18,EEG with temporal focal spikes,HP:0012018,,
